"boyle_1811WL0800-out" "boyle_1811WL0875-out" "boyle_1813WL0672-out" "boyle_1816WL0749-out" "boyle_1816WL0804-out" "boyle_1816WL0857-out" "boyle_1823WL1245-out" "boyle_1823WL1277-out" "boyle_1825WL1210-out" "boyle_1826WL1283-out" "mills_1821WL1078-out" "mills_1821WL1160-out" "mills_1823WL1275-out" "mills_1826WL1312-out" "mills_1827WL1430-out" "mills_1827WL1468-out" "mills_1827WL1658-out" "mills_1827WL1678-out" "mills_1828WL1313-out" "mills_1828WL1326-out" "owsley_1815WL0729-out" "owsley_1816WL0780-out" "owsley_1818WL1295-out" "owsley_1820WL1109-out" "owsley_1821WL1072-out" "owsley_1821WL1172-out" "owsley_1826WL1253-out" "owsley_1826WL1285-out" "owsley_1828WL1236-out" "owsley_1828WL1289-out"
"especially" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0778210116731518 0 0 0 0 0 0 0 0 0 0 0
"estimate" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0699790062981106 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"estimation" 0 0.114155251141553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"estops" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0902527075812274 0
"ev" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0778210116731518 0 0 0 0 0 0 0 0 0 0 0
"evasion" 0 0.114155251141553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"event" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0
"example" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0798722044728434 0 0
"exceeds" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0614250614250614 0 0 0 0 0 0 0 0 0 0
"excluded" 0 0 0 0 0 0 0 0.0837520938023451 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"execute" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"executes" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0902527075812274 0
"executory" 0 0 0 0 0 0 0 0.0837520938023451 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"exercised" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"exhibit" 0 0 0 0 0 0 0 0.0837520938023451 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"exhibits" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0699790062981106 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"expeditious" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"expence" 0 0.114155251141553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"expense" 0 0.114155251141553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"expenses" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.142857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"explained" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0
"exposition" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.108459869848156 0 0 0 0 0 0 0 0
"expounded" 0 0 0 0 0 0 0 0 0 0.13986013986014 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"extend" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"extending" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0614250614250614 0 0 0 0 0 0 0 0 0 0
"extends" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.14903129657228 0 0 0 0 0 0 0 0 0
"extensive" 0.147710487444609 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"extinguishing" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0699790062981106 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"extremely" 0 0.114155251141553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"facie" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0778210116731518 0 0 0 0 0 0 0 0 0 0 0
"fail" 0 0 0 0 0 0 0 0 0 0 0 0 0.132275132275132 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"failing" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0798722044728434 0 0
"fails" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0699790062981106 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fall" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.108459869848156 0 0 0 0 0 0 0 0
"fallen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0614250614250614 0 0 0 0 0 0 0 0 0 0
"falls" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0614250614250614 0 0 0 0 0 0 0 0 0 0
"farther" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.14903129657228 0 0 0 0 0 0 0 0 0
"favour" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"feat" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fees" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0614250614250614 0 0 0 0 0 0 0 0 0 0
"feoffee" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"feoffers" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"feoffment" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fern" 0 0 0 0 0 0 0 0 0.107758620689655 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fifty" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.142857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"file" 0 0 0 0 0 0 0.0807754442649435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"filing" 0 0 0 0 0 0 0.0807754442649435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"finally" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.179856115107914 0 0 0 0
"findings" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.268817204301075 0 0 0 0 0 0
"fines" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"finnie" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fixes" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0778210116731518 0 0 0 0 0 0 0 0 0 0 0
"flagrantly" 0 0 0 0 0 0 0.0807754442649435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"flatu" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"flg" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.14903129657228 0 0 0 0 0 0 0 0 0
"followed" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"forbids" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.268817204301075 0 0 0 0 0 0
"force" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0902527075812274 0
"forcibly" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0778210116731518 0 0 0 0 0 0 0 0 0 0 0
"foreclose" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"foreclosed" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"forfeiture" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"forgotten" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0699790062981106 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fork" 0 0 0 0 0 0 0 0 0.107758620689655 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"formally" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fortified" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"foundation" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0798722044728434 0 0
"four" 0.147710487444609 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"franklin" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.403225806451613 0 0 0 0 0 0 0
"frauds" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0803858520900322 0 0 0
"fraudulently" 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"frequent" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.14903129657228 0 0 0 0 0 0 0 0 0
"frequently" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0699790062981106 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fufilment" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"functus" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fund" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gained" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.103305785123967 0 0 0 0 0 0 0 0 0 0 0 0
"garraty" 0 0 0 0 0 0 0 0 0 0 0 0 0.132275132275132 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"generality" 0 0 0 0 0 0 0 0 0.107758620689655 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gets" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.103305785123967 0 0 0 0 0 0 0 0 0 0 0 0
"giving" 0 0 0 0 0 0 0.0807754442649435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"glance" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0798722044728434 0 0
"going" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0798722044728434 0 0
"gold" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0798722044728434 0 0
"goods" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.103305785123967 0 0 0 0 0 0 0 0 0 0 0 0
"government" 0 0 0 0 0 0 0.0807754442649435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"governs" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"grace" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0778210116731518 0 0 0 0 0 0 0 0 0 0 0
"grade" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"grantees" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0902527075812274 0
"grants" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.108459869848156 0 0 0 0 0 0 0 0
"grows" 0 0 0 0 0 0 0 0 0 0.13986013986014 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"guardian" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.110497237569061
"gwillim" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"haggin" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0778210116731518 0 0 0 0 0 0 0 0 0 0 0
"halbrook" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"half" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hands" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hansford" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.108459869848156 0 0 0 0 0 0 0 0
"hanson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0902527075812274 0
"happens" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0778210116731518 0 0 0 0 0 0 0 0 0 0 0
"hard" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.142857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hardwick" 0 0 0 0 0 0 0 0 0 0 0 0 0.132275132275132 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"harmonize" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"headrick" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0699790062981106 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hedges" 0 0 0 0 0.121951219512195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"help" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hen" 0 0 0 0 0 0 0 0 0 0.13986013986014 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"henderson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.179856115107914 0 0 0 0
"hereby" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0778210116731518 0 0 0 0 0 0 0 0 0 0 0
"heretofore" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.14903129657228 0 0 0 0 0 0 0 0 0
"hesitation" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"higher" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hite" 0 0 0 0 0 0 0 0 0.107758620689655 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"holding" 0 0 0 0 0 0 0 0.0837520938023451 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hopkins" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.179856115107914 0 0 0 0
"hypothecated" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.106951871657754 0 0 0 0 0
"hypothesis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.403225806451613 0 0 0 0 0 0 0
"icable" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0778210116731518 0 0 0 0 0 0 0 0 0 0 0
"idea" 0 0 0.218818380743982 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"identity" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.103305785123967 0 0 0 0 0 0 0 0 0 0 0 0
"ill" 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"illegally" 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"illustrate" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"impaired" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"impart" 0 0 0 0 0 0 0 0 0.107758620689655 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"impassable" 0 0 0 0 0 0 0.0807754442649435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"impleaded" 0.147710487444609 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"implication" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.14903129657228 0 0 0 0 0 0 0 0 0
"importance" 0 0 0 0 0 0 0 0 0 0.13986013986014 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"imports" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0902527075812274 0
"improper" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"improve" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0803858520900322 0 0 0
"include" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0614250614250614 0 0 0 0 0 0 0 0 0 0
"included" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0614250614250614 0 0 0 0 0 0 0 0 0 0
"includes" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.142857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"incompatible" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0803858520900322 0 0 0
"inconsistency" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0778210116731518 0 0 0 0 0 0 0 0 0 0 0
"incorporated" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0778210116731518 0 0 0 0 0 0 0 0 0 0 0
"incorrect" 0 0.114155251141553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"increase" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0614250614250614 0 0 0 0 0 0 0 0 0 0
"increased" 0 0 0 0 0 0 0 0 0 0 0 0 0.132275132275132 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"indeed" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.142857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"indemnified" 0 0 0 0 0 0 0.0807754442649435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"independent" 0 0 0 0 0 0 0 0 0 0.13986013986014 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"indicative" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.108459869848156 0 0 0 0 0 0 0 0
"indispensable" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0778210116731518 0 0 0 0 0 0 0 0 0 0 0
"indispensably" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0778210116731518 0 0 0 0 0 0 0 0 0 0 0
"indissoluble" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"individual" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"indubitable" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0614250614250614 0 0 0 0 0 0 0 0 0 0
"induced" 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"indulged" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"inexp" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0778210116731518 0 0 0 0 0 0 0 0 0 0 0
"infancy" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.103305785123967 0 0 0 0 0 0 0 0 0 0 0 0
"infant" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.103305785123967 0 0 0 0 0 0 0 0 0 0 0 0
"infer" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.108459869848156 0 0 0 0 0 0 0 0
"inference" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0614250614250614 0 0 0 0 0 0 0 0 0 0
"inferred" 0 0 0 0 0 0 0 0 0.107758620689655 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"injured" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0798722044728434 0 0
"injuries" 0 0 0 0 0 0 0 0 0 0 0 0 0.132275132275132 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"injustice" 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"inscriptions" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"insisted" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"inspection" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"inst" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"instituted" 0 0 0 0.18348623853211 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"insupe" 0 0 0 0 0 0 0 0 0 0 0 0 0.132275132275132 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"intelligible" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"interested" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0
"interests" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"interfere" 0 0 0 0 0 0 0.0807754442649435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"interpreted" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.108459869848156 0 0 0 0 0 0 0 0
"inure" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.108459869848156 0 0 0 0 0 0 0 0
"invalid" 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"invalidate" 0 0 0 0.18348623853211 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"invest" 0 0 0 0.18348623853211 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"inveterate" 0 0 0 0 0 0 0 0 0 0 0 0 0.132275132275132 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ireland" 0 0 0 0 0 0.2710027100271 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"irrelevant" 0 0 0 0 0 0 0 0.0837520938023451 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"jac" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"jeffries" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.106951871657754 0 0 0 0 0
"join" 0 0 0 0 0.121951219512195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"joining" 0 0 0 0 0.121951219512195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"josiah" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.106951871657754 0 0 0 0 0
"judgments" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0614250614250614 0 0 0 0 0 0 0 0 0 0
"judicially" 0 0 0 0 0 0.2710027100271 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
